MONTH,CUSTOMER_ID,SERVICE_ID,CONTRACTS,TOTAL_SAAS_REVENUE_USD
2023-09-01,341864,28,2,294
2023-11-01,187348,28,33,4851
2023-09-01,243256,28,4,588
2023-11-01,179804,28,1,147
2023-11-01,247128,28,3,441
2023-09-01,243016,28,2,294
2023-07-01,166940,28,1,147
2023-07-01,134800,28,3,441
2023-10-01,24928,28,4,180
2023-07-01,227608,28,3,225
2023-10-01,126268,28,1,147
2023-08-01,145204,28,2,294
2023-11-01,126940,28,17,2499
2023-08-01,159148,28,1,147
2023-11-01,159148,28,1,147
2023-11-01,170736,28,5,375
2023-07-01,178096,34,1,150
2023-11-01,169708,28,6,630
2023-08-01,234144,28,2,294
2023-10-01,21180,28,11,1617
2023-12-01,122596,9,7,8646.99
2023-10-01,147144,9,1,1500
2023-09-01,135324,9,1,1500
2023-09-01,156284,9,1,1500
2023-11-01,156284,9,1,1500
2023-07-01,276248,9,3,3117.6
2023-11-01,27428,9,6,9000
2023-10-01,141564,9,3,4500
2023-09-01,133376,9,2,3000
2023-09-01,217476,9,3,5391
2023-07-01,26632,9,6,9236.22
2023-08-01,113452,9,4,6000
2023-07-01,159436,9,5,7467.3
2023-08-01,117652,9,3,4500
2023-09-01,26552,9,5,6992.1975
2023-07-01,158900,9,1,1787.22
2023-08-01,269276,9,1,1797
2023-08-01,181436,9,2,3594
2023-11-01,227580,9,5,6750
2023-07-01,162880,28,3,308.7
2023-08-01,160104,28,3,441
2023-07-01,26276,28,8,1176
2023-09-01,319672,5,1,1956.51
2023-08-01,204336,34,1,150
2023-07-01,244304,28,7,525
2023-08-01,144412,28,2,294
2023-09-01,199188,28,3,441
2023-11-01,108648,28,5,735
2023-08-01,197356,28,2,294
2023-08-01,134784,28,4,588
2023-12-01,16184,28,30,3510
2023-09-01,96728,28,8,1176
2023-12-01,133888,9,10,15000
2023-08-01,122312,9,1,1500
2023-08-01,197316,9,1,1797
2023-08-01,203516,9,3,3420
2023-12-01,421620,9,4,5040
2023-08-01,130972,9,1,1500
2023-12-01,226888,9,3,5391
2023-11-01,18692,9,3,3658.6866
2023-08-01,216932,9,4,6888
2023-09-01,143492,9,3,4500
2023-10-01,158468,9,2,3594
2023-11-01,221024,9,2,3594
2023-12-01,145588,9,4,6000
2023-09-01,342104,9,1,1497
2023-10-01,222152,9,1,1350
2023-11-01,181704,9,1,1797
2023-10-01,21224,9,1,1500
2023-07-01,149472,9,3,4328.73
2023-08-01,190712,9,2,3594
2023-09-01,328600,9,2,3594
2023-12-01,202288,9,6,8862
2023-10-01,333076,9,3,5391
2023-08-01,18344,9,10,12581.1
2023-09-01,174488,9,1,1797
2023-11-01,225988,9,6,10782
2023-09-01,100312,9,2,2700
2023-12-01,171252,9,8,14376
2023-10-01,274960,9,1,1797
2023-08-01,106848,9,2,3000
2023-07-01,103276,34,1,150
2023-09-01,158668,28,1,147
2023-12-01,186248,34,2,300
2023-07-01,224460,28,10,750
2023-09-01,109252,28,1,147
2023-08-01,19252,28,1,147
2023-10-01,120468,28,5,525
2023-12-01,438004,9,1,1797
2023-12-01,213460,9,3,3420
2023-11-01,163580,9,4,7188
2023-10-01,249332,9,1,1680
2023-09-01,125668,9,12,17991
2023-07-01,276580,9,1,1162.65
2023-11-01,186316,9,1,1440
2023-12-01,341312,9,3,4797
2023-07-01,298580,9,1,1206.93
2023-10-01,224512,9,3,4677.99
2023-11-01,98556,9,4,6594
2023-10-01,332780,9,1,1797
2023-08-01,268872,9,1,1797
2023-12-01,206872,28,6,882
2023-11-01,86124,28,6,450
2023-07-01,30712,28,8,1176
2023-09-01,170828,28,2,294
2023-12-01,193524,28,2,294
2023-12-01,477484,28,1,147
2023-12-01,167112,28,8,294
2023-10-01,258272,5,6,10782
2023-10-01,145136,28,2,294
2023-07-01,171884,28,1,147
2023-12-01,305364,28,2,294
2023-11-01,120172,28,3,225
2023-10-01,241224,28,1,105
2023-12-01,156688,28,1,147
2023-10-01,148352,28,2,204
2023-07-01,242500,28,1,147
2023-08-01,171860,28,3,441
2023-07-01,216620,28,2,294
2023-11-01,171992,28,3,441
2023-12-01,97796,28,3,315
2023-10-01,181244,9,1,1797
2023-11-01,307940,9,1,1797
2023-11-01,110700,9,4,6297
2023-10-01,155428,9,2,3594
2023-08-01,298884,9,1,1797
2023-08-01,158392,9,4,6000
2023-07-01,135632,9,3,4499.16
2023-08-01,291112,9,1,1200
2023-12-01,116636,9,5,8094
2023-08-01,155500,9,2,2700
2023-12-01,241828,9,1,1797
2023-08-01,19036,9,3,5391
2023-10-01,269632,9,5,7500
2023-11-01,190084,9,1,1350
2023-12-01,190084,9,1,1350
2023-10-01,207280,9,3,5391
2023-07-01,207280,9,3,5372.46
2023-12-01,99468,9,3,3600
2023-07-01,103580,9,4,6058.38
2023-08-01,211584,9,4,5700
2023-10-01,97796,28,3,315
2023-08-01,213400,28,1,147
2023-07-01,43500,28,3,441
2023-11-01,303408,5,1,1549.53
2023-08-01,322008,28,1,0
2023-09-01,23980,5,4,10832.13
2023-11-01,134820,28,6,882
2023-12-01,245328,28,1,147
2023-11-01,282388,28,4,588
2023-08-01,20040,28,2,60
2023-12-01,107888,28,7,525
2023-10-01,107888,28,7,525
2023-11-01,19656,28,4,420
2023-09-01,126088,28,4,468
2023-09-01,172216,28,2,210
2023-07-01,208056,5,3,3591
2023-11-01,228344,5,1,1143.75
2023-07-01,24716,28,11,825
2023-07-01,126792,28,1,147
2023-11-01,322000,28,1,147
2023-12-01,211296,9,2,3594
2023-11-01,217624,9,3,5391
2023-07-01,120972,9,2,2989.44
2023-10-01,148172,9,1,1500
2023-07-01,107700,9,3,4477.05
2023-08-01,213224,9,1,1797
2023-12-01,153128,9,5,7500
2023-11-01,210112,9,2,3594
2023-11-01,132516,9,3,5391
2023-10-01,245184,9,1,1797
2023-07-01,219768,9,1,1779.9
2023-08-01,191340,9,3,5391
2023-12-01,177880,9,1,1500
2023-11-01,213184,9,4,5760
2023-09-01,218824,9,6,9000
2023-10-01,200036,9,3,5391
2023-08-01,164536,9,2,3060
2023-10-01,22784,28,2,294
2023-09-01,20040,28,2,60
2023-11-01,282860,9,2,3594
2023-10-01,212348,9,1,1797
2023-11-01,219036,9,1,1797
2023-08-01,219036,9,1,1797
2023-12-01,130452,9,1,1500
2023-12-01,284360,9,1,1797
2023-11-01,264880,9,1,1797
2023-09-01,327708,9,2,3594
2023-11-01,187980,9,3,4491
2023-12-01,158392,9,4,6000
2023-10-01,308940,9,3,4344
2023-12-01,342588,9,3,5391
2023-11-01,312704,9,1,1797
2023-11-01,174272,9,4,7188
2023-08-01,216896,9,4,7188
2023-08-01,231020,9,3,5391
2023-07-01,182900,9,1,1792.86
2023-12-01,133876,9,3,4500
2023-09-01,103580,9,4,6000
2023-07-01,15848,28,7,1029
2023-10-01,147772,5,2,4475.85
2023-09-01,176660,28,7,1029
2023-09-01,190816,28,2,294
2023-11-01,125372,28,1,147
2023-12-01,155356,28,2,294
2023-11-01,203116,5,3,806.76
2023-07-01,175816,28,1,147
2023-11-01,203472,28,1,147
2023-07-01,151800,34,4,600
2023-07-01,15796,28,4,120
2023-07-01,158704,9,2,2071.5
2023-08-01,268080,9,1,1500
2023-10-01,335568,9,1,1797
2023-10-01,275652,9,1,1500
2023-12-01,21792,9,1,1500
2023-11-01,295620,9,1,1437
2023-10-01,252080,9,7,11550
2023-12-01,125548,9,3,3375
2023-08-01,242488,9,1,1620
2023-07-01,249308,9,2,2345.82
2023-07-01,201200,9,4,7187.55
2023-08-01,90872,9,1,303
2023-07-01,116644,9,1,1503
2023-08-01,196620,9,1,1797
2023-08-01,265488,9,1,1797
2023-08-01,183684,9,1,1797
2023-08-01,222748,9,2,3594
2023-12-01,141368,9,14,16800
2023-11-01,15800,5,1,2301.15
2023-11-01,136100,28,5,375
2023-11-01,110760,28,4,300
2023-09-01,132640,28,12,1764
2023-09-01,280044,28,1,90
2023-11-01,245784,28,2,294
2023-07-01,24692,28,4,420
2023-11-01,56116,28,10,1470
2023-10-01,15680,28,1,147
2023-11-01,153356,28,10,1470
2023-10-01,21736,28,1,147
2023-09-01,162384,28,4,588
2023-10-01,19976,28,3,225
2023-12-01,245072,5,3,4350
2023-11-01,451300,28,1,147
2023-08-01,327192,28,1,147
2023-09-01,50076,28,2,234
2023-09-01,23824,28,4,588
2023-09-01,213100,28,3,441
2023-08-01,199792,28,2,0
2023-07-01,272940,5,1,2925
2023-11-01,194240,9,9,16173
2023-07-01,245360,9,1,1804.89
2023-07-01,196232,9,4,7180.2
2023-07-01,155368,9,1,1794.69
2023-09-01,331724,9,1,1797
2023-08-01,161612,9,2,3594
2023-11-01,418488,9,2,2880
2023-12-01,202020,9,1,1797
2023-08-01,246776,9,1,1797
2023-08-01,192964,9,1,1797
2023-09-01,168564,9,2,3594
2023-11-01,427744,9,1,1650
2023-12-01,159416,9,1,1797
2023-10-01,341784,9,1,1797
2023-09-01,210440,9,1,1797
2023-11-01,296184,9,1,1197
2023-07-01,105676,9,2,2559.06
2023-07-01,258020,9,1,1340.25
2023-07-01,157468,9,1,1753.02
2023-11-01,130860,9,1,1797
2023-11-01,24216,9,1,1797
2023-07-01,275248,9,1,1800.24
2023-08-01,198264,9,3,5391
2023-08-01,258336,9,1,1200
2023-07-01,166140,9,3,5389.62
2023-09-01,178504,9,1,1797
2023-08-01,266472,9,2,3594
2023-12-01,183756,9,1,1797
2023-07-01,177512,9,2,3584.4
2023-08-01,22016,9,8,12135
2023-12-01,194880,9,6,8640
2023-07-01,284688,9,1,1783.68
2023-08-01,38496,9,1,1050
2023-08-01,241872,9,1,3594
2023-10-01,25532,9,1,1500
2023-12-01,213400,28,1,147
2023-12-01,339644,28,2,240
2023-09-01,241888,28,2,294
2023-10-01,275820,28,2,294
2023-07-01,24856,28,1,75
2023-10-01,249008,28,1,147
2023-07-01,164760,28,3,441
2023-12-01,301668,28,2,294
2023-08-01,145040,28,4,588
2023-08-01,220472,28,2,294
2023-07-01,299104,28,1,147
2023-10-01,293768,9,2,3594
2023-10-01,338544,9,1,1797
2023-11-01,316716,9,2,2994
2023-10-01,237876,9,2,3594
2023-10-01,257164,9,1,1797
2023-09-01,326920,9,4,7188
2023-09-01,134776,9,1,1797
2023-11-01,191788,9,1,1797
2023-10-01,145244,9,4,7188
2023-11-01,133488,9,1,1797
2023-10-01,109156,9,1,1500
2023-11-01,35936,9,4,6000
2023-12-01,23040,9,7,9600
2023-09-01,246496,9,1,1797
2023-07-01,122288,9,7,10491.72
2023-07-01,146200,9,1,1489.47
2023-10-01,125132,9,2,3000
2023-12-01,270000,9,2,3594
2023-08-01,112716,9,4,6000
2023-11-01,111216,9,2,3000
2023-10-01,335384,9,1,1797
2023-12-01,30572,9,1,1500
2023-08-01,129944,9,2,3000
2023-09-01,297588,9,1,1440
2023-11-01,23128,9,1,1500
2023-07-01,229572,9,1,1190.52
2023-09-01,203532,9,2,3594.99
2023-10-01,189804,9,1,1797
2023-12-01,19476,9,1,1500
2023-10-01,232232,9,6,10782
2023-11-01,312864,9,1,1260
2023-11-01,293092,9,1,1197
2023-10-01,124592,9,1,1200
2023-12-01,279548,9,2,3594
2023-07-01,184032,9,3,5376.66
2023-07-01,266148,9,1,1785.99
2023-12-01,255692,9,3,5391
2023-09-01,245248,9,3,4590
2023-11-01,312176,9,2,2400
2023-12-01,191936,9,6,5700
2023-10-01,159044,9,3,5391
2023-11-01,192172,9,1,1797
2023-07-01,227524,9,1,1489.98
2023-10-01,131176,28,2,150
2023-08-01,257068,28,5,735
2023-09-01,231276,28,2,0
2023-10-01,160120,5,1,1350
2023-11-01,195492,28,1,147
2023-12-01,218452,28,1,147
2023-08-01,163580,28,2,294
2023-10-01,303864,28,5,525
2023-12-01,133520,28,3,441
2023-09-01,247120,5,5,4875
2023-11-01,319288,28,1,147
2023-09-01,25616,28,3,225
2023-07-01,25616,28,3,225
2023-09-01,284872,28,3,441
2023-10-01,58140,28,1,0
2023-12-01,20752,28,6,882
2023-08-01,15304,28,2,210
2023-07-01,24976,28,5,585
2023-10-01,131016,28,4,588
2023-07-01,213512,28,2,294
2023-07-01,156232,28,5,615
2023-10-01,16100,5,2,8400.15
2023-09-01,292476,28,4,480
2023-10-01,154912,28,2,210
2023-11-01,168604,28,2,294
2023-09-01,204852,28,1,147
2023-08-01,21136,28,2,294
2023-10-01,281280,28,1,147
2023-11-01,330352,28,1,147
2023-12-01,171072,28,5,735
2023-08-01,325712,28,3,441
2023-09-01,170604,28,4,588
2023-12-01,269640,28,1,147
2023-08-01,106916,34,3,450
2023-12-01,146900,9,1,1797
2023-10-01,158700,9,4,7188
2023-10-01,120552,9,3,4500
2023-09-01,116428,9,5,5600.01
2023-12-01,131536,9,1,1500
2023-09-01,24220,9,2,3940.95
2023-12-01,173072,9,3,4320
2023-08-01,51892,9,3,3141
2023-10-01,19700,9,1,1200
2023-10-01,210740,9,4,5400
2023-09-01,19040,9,3,4617
2023-12-01,478356,9,2,2994
2023-11-01,107464,9,7,12579
2023-12-01,304812,9,1,1500
2023-07-01,24196,9,2,3295.26
2023-07-01,322160,9,3,5391
2023-10-01,210552,9,2,3594
2023-09-01,187864,9,1,1797
2023-09-01,120552,9,3,4500
2023-10-01,215716,9,1,1797
2023-09-01,215716,9,1,1797
2023-10-01,144688,9,3,5391
2023-11-01,226812,9,1,1797
2023-09-01,282908,9,1,1797
2023-12-01,325332,9,1,1797
2023-07-01,230408,9,1,1429.68
2023-07-01,255520,9,2,3595.74
2023-08-01,266356,9,1,1500
2023-07-01,266356,9,1,1488.27
2023-12-01,341020,28,2,294
2023-10-01,26552,34,1,150
2023-07-01,137168,34,1,150
2023-08-01,132336,28,1,147
2023-10-01,273900,28,5,588
2023-07-01,174784,28,2,150
2023-11-01,431156,28,7,0
2023-09-01,202200,28,4,588
2023-09-01,120012,34,3,450
2023-11-01,130740,28,2,210
2023-07-01,100980,28,1,147
2023-10-01,336444,28,2,210
2023-10-01,129888,28,3,441
2023-10-01,284964,28,1,147
2023-10-01,27752,28,3,315
2023-07-01,27752,28,2,210
2023-09-01,114624,28,5,735
2023-08-01,19012,28,2,294
2023-07-01,213616,28,1,147
2023-07-01,319752,28,3,351
2023-11-01,20188,5,1,1384.77
2023-07-01,136844,28,1,147
2023-07-01,126244,9,1,405
2023-09-01,25048,28,1,105
2023-09-01,124892,28,1,147
2023-12-01,20220,28,2,294
2023-10-01,266812,28,2,294
2023-08-01,230168,28,1,147
2023-10-01,161068,28,2,294
2023-11-01,254724,28,2,294
2023-10-01,161640,28,1,75
2023-09-01,151320,28,1,147
2023-08-01,160288,28,3,441
2023-08-01,200288,28,1,147
2023-11-01,164332,28,1,147
2023-10-01,215232,28,2,150
2023-07-01,173744,28,3,441
2023-10-01,117956,28,4,300
2023-11-01,262720,28,1,147
2023-09-01,31904,28,2,150
2023-11-01,131612,28,5,735
2023-12-01,217956,34,1,150
2023-12-01,317100,34,2,240
2023-12-01,203260,34,1,150
2023-12-01,14748,28,2,210
2023-10-01,14748,28,2,210
2023-08-01,274564,28,1,147
2023-11-01,116840,28,7,1029
2023-11-01,282536,28,1,105
2023-09-01,246864,28,1,147
2023-12-01,137076,28,4,588
2023-09-01,196524,28,1,0
2023-08-01,209356,5,1,975
2023-10-01,383348,28,1,147
2023-12-01,159380,28,5,525
2023-08-01,188384,28,5,735
2023-12-01,317100,28,2,294
2023-08-01,274148,28,8,1176
2023-07-01,188412,9,1,405
2023-10-01,242220,28,5,585
2023-10-01,100172,28,4,300
2023-07-01,259076,28,2,294
2023-11-01,200284,28,1,147
2023-07-01,184228,28,1,75
2023-09-01,118804,28,4,300
2023-07-01,16560,28,1,147
2023-10-01,163352,28,2,294
2023-11-01,186688,28,4,588
2023-07-01,213100,28,1,147
2023-11-01,25296,28,9,270
2023-08-01,146848,28,2,150
2023-12-01,212996,28,11,1617
2023-11-01,300944,28,3,441
2023-08-01,173136,28,3,294
2023-11-01,21760,34,2,300
2023-08-01,213808,28,1,147
2023-07-01,331616,28,2,240
2023-11-01,29836,28,1,105
2023-12-01,257048,28,4,588
2023-10-01,280312,28,3,441
2023-07-01,159076,28,3,441
2023-07-01,135748,28,5,735
2023-08-01,131884,28,4,516
2023-08-01,215860,34,6,900
2023-10-01,173864,28,4,588
2023-09-01,256268,28,6,882
2023-07-01,38748,28,4,300
2023-10-01,242568,28,1,147
2023-07-01,19716,9,1,1783.29
2023-10-01,215040,9,2,3594
2023-09-01,172532,9,1,1797
2023-07-01,22216,9,2,2423.28
2023-12-01,193728,9,2,3594
2023-09-01,141536,9,2,3594
2023-09-01,303828,9,1,1797
2023-12-01,452792,9,2,3240
2023-10-01,241236,9,3,4320
2023-07-01,154892,9,2,3583.29
2023-09-01,14740,9,2,3594
2023-08-01,199320,9,1,1620
2023-07-01,246640,9,1,1797
2023-07-01,214516,9,1,1485.84
2023-07-01,162496,9,2,3000.66
2023-07-01,110676,9,2,2979.24
2023-07-01,149804,9,4,5998.74
2023-07-01,191292,9,1,1795.74
2023-11-01,141548,9,2,3000
2023-11-01,128100,9,1,1500
2023-12-01,202484,9,1,1500
2023-07-01,209764,9,1,1832.58
2023-07-01,14404,9,2,2990.64
2023-08-01,17088,9,1,1797
2023-09-01,167220,9,2,3417
2023-12-01,157792,9,5,6000
2023-12-01,304880,9,3,4050
2023-10-01,116396,9,3,4500
2023-11-01,197508,9,4,7188
2023-08-01,240052,9,1,1797
2023-12-01,113336,9,3,3600
2023-11-01,25936,9,1,1797
2023-09-01,201276,9,1,1797
2023-10-01,204176,9,2,3594
2023-07-01,24324,9,1,1791
2023-08-01,207244,9,3,5391
2023-07-01,19404,9,1,1489.89
2023-11-01,175732,9,2,3594
2023-07-01,266804,9,3,4276.89
2023-11-01,170752,9,8,12147
2023-12-01,277000,9,1,1797
2023-12-01,18284,9,1,1500
2023-11-01,296628,9,1,1797
2023-07-01,18884,9,4,5375.73
2023-10-01,320008,9,1,1200
2023-11-01,100104,9,1,1500
2023-12-01,214852,9,1,1500
2023-07-01,138180,9,1,1174.11
2023-07-01,213184,9,4,5719.83
2023-07-01,216100,9,5,9027.93
2023-07-01,224636,9,2,3042.06
2023-08-01,277244,9,1,1797
2023-08-01,149732,9,1,1500
2023-10-01,53040,9,4,6297
2023-11-01,276080,9,2,3594
2023-08-01,330052,9,1,1797
2023-11-01,253104,9,1,1797
2023-09-01,173224,9,4,5550
2023-08-01,159508,9,3,5391
2023-08-01,166404,9,3,5391
2023-12-01,168500,9,3,4581
2023-09-01,302896,9,2,2700
2023-10-01,251812,9,4,7188
2023-07-01,158052,9,2,3592.86
2023-10-01,196740,9,2,2877.6
2023-12-01,428372,9,2,2875.2
2023-11-01,192492,9,8,14376
2023-12-01,234004,9,4,6000
2023-09-01,345184,9,1,1797
2023-09-01,123032,9,1,1500
2023-07-01,105088,9,1,1043.16
2023-09-01,18816,9,2,3594
2023-12-01,283456,9,2,2880
2023-09-01,22480,9,1,1500
2023-11-01,108648,9,1,1797
2023-11-01,295092,9,1,1797
2023-08-01,100552,9,3,4797
2023-08-01,195952,9,1,1500
2023-11-01,216856,9,1,1797
2023-11-01,250616,9,1,1530
2023-10-01,189948,9,1,1797
2023-11-01,216800,9,4,7188
2023-10-01,47988,9,1,1797
2023-11-01,168360,9,1,1797
2023-12-01,180544,9,3,5391
2023-12-01,25120,9,1,2874
2023-12-01,26384,9,4,6000
2023-11-01,239992,9,2,2874
2023-11-01,189888,9,4,6000
2023-09-01,205604,9,4,7188
2023-12-01,183708,9,2,3594
2023-09-01,124720,9,2,3594
2023-09-01,18140,9,1,1770.87
2023-10-01,309540,28,2,294
2023-09-01,50764,28,2,60
2023-11-01,159004,28,6,360
2023-08-01,257576,28,2,294
2023-10-01,283428,28,2,150
2023-10-01,236632,28,1,147
2023-07-01,266360,28,1,147
2023-11-01,466436,28,5,735
2023-09-01,296776,28,4,300
2023-08-01,117376,28,6,882
2023-08-01,250452,28,5,525
2023-11-01,18956,28,2,210
2023-07-01,324692,28,1,147
2023-09-01,173200,28,3,225
2023-10-01,258368,28,1,147
2023-11-01,257808,28,2,294
2023-07-01,277000,9,1,1781.1
2023-08-01,104800,9,2,3000
2023-12-01,110088,9,4,6594
2023-09-01,199588,9,2,2700
2023-11-01,226360,9,2,3594
2023-12-01,303680,9,1,1797
2023-08-01,18704,9,1,1797
2023-07-01,224760,9,5,6971.58
2023-12-01,230336,9,1,1797
2023-10-01,262316,9,1,1437.6
2023-08-01,26200,9,13,19244.2194
2023-11-01,282004,9,3,5391
2023-11-01,265720,9,3,4320
2023-12-01,249288,9,2,3237
2023-12-01,126052,9,1,1500
2023-12-01,194216,9,5,8985
2023-10-01,343252,9,1,1797
2023-12-01,343252,9,1,1797
2023-10-01,206748,9,1,1797
2023-08-01,158748,9,1,1500
2023-09-01,105416,28,4,468
2023-07-01,255884,9,4,7176.99
2023-11-01,181936,9,2,3594
2023-12-01,185172,9,3,5391
2023-11-01,341248,9,1,1575
2023-08-01,143008,9,1,1500
2023-12-01,218480,9,3,5391
2023-12-01,231816,9,1,1797
2023-09-01,23532,9,1,1500
2023-10-01,211768,9,1,1797
2023-07-01,240996,9,4,5262
2023-08-01,263832,9,3,5391
2023-12-01,127148,9,13,23361
2023-07-01,133612,9,1,1488.15
2023-11-01,232112,9,2,3120
2023-11-01,286868,9,1,1797
2023-09-01,18924,9,5,8985
2023-07-01,188068,9,4,7162.77
2023-10-01,199528,9,1,1797
2023-08-01,284764,9,1,1500
2023-09-01,25960,9,2,3594
2023-08-01,187900,9,1,1797
2023-10-01,246864,9,2,3372
2023-08-01,125128,9,2,2940
2023-07-01,243008,9,2,3595.98
2023-10-01,153576,9,1,1440
2023-11-01,86384,9,5,7500
2023-09-01,173816,9,1,1500
2023-07-01,173200,28,3,225
2023-07-01,169932,9,5,8982.45
2023-07-01,184972,9,14,21177.15
2023-09-01,295780,9,2,3000
2023-08-01,170608,9,4,7188
2023-07-01,249236,9,4,6353.79
2023-08-01,245772,9,2,2094
2023-11-01,291456,9,1,1125
2023-10-01,18392,9,2,3000
2023-08-01,197508,9,3,5391
2023-10-01,247628,9,3,4320
2023-07-01,200428,9,3,5435.46
2023-09-01,332524,9,1,1797
2023-08-01,244852,9,1,1797
2023-12-01,17584,9,1,1797
2023-08-01,172560,9,2,3626.82
2023-09-01,213740,9,3,5391
2023-11-01,302904,9,18,29111.4
2023-11-01,272924,9,1,1497
2023-12-01,24404,9,1,1200
2023-08-01,206356,9,3,5392.98
2023-12-01,227148,9,1,1047
2023-10-01,168512,9,4,5988
2023-11-01,245528,9,1,1797
2023-09-01,48292,9,3,4518
2023-10-01,18532,9,2,3594
2023-09-01,97520,9,1,1500
2023-12-01,168964,9,1,1797
2023-09-01,308968,9,2,3237
2023-09-01,133368,9,3,4500
2023-10-01,244280,9,3,5391
2023-08-01,20784,9,2,3594
2023-12-01,233200,9,4,5400
2023-09-01,26204,9,4,6000
2023-07-01,224628,9,1,1765.47
2023-12-01,193656,9,1,1500
2023-11-01,167736,9,3,5391
2023-08-01,153812,9,2,3594
2023-12-01,144688,9,5,10782
2023-08-01,199280,9,1,1797
2023-09-01,23884,9,1,1500
2023-12-01,15028,9,4,6297
2023-08-01,336668,9,9,16173
2023-11-01,291056,9,2,3594
2023-08-01,259164,9,3,5391
2023-11-01,220492,9,1,1797
2023-08-01,170764,9,2,2400
2023-11-01,205456,9,1,1650
2023-10-01,216260,9,5,8688
2023-08-01,15768,9,2,3000
2023-08-01,158420,9,7,11392.98
2023-08-01,222584,9,1,1797
2023-11-01,273128,9,4,2400
2023-09-01,157760,9,1,1797
2023-08-01,26720,9,8,14376
2023-08-01,250652,9,1,1500
2023-07-01,187832,9,2,3594
2023-10-01,219152,9,3,5391
2023-10-01,292548,9,2,3594
2023-09-01,147168,9,3,4500
2023-10-01,160976,28,5,525
2023-10-01,265888,28,2,294
2023-10-01,162316,28,12,900
2023-11-01,413676,28,3,441
2023-10-01,203396,5,1,1425
2023-08-01,137840,34,1,120
2023-12-01,109220,28,2,150
2023-08-01,19104,28,7,1029
2023-07-01,166336,34,3,450
2023-08-01,20212,28,3,225
2023-11-01,284100,28,7,525
2023-07-01,277708,34,1,150
2023-10-01,45916,9,1,1500
2023-12-01,20724,9,7,10500
2023-07-01,116428,9,5,5595.9
2023-09-01,182724,28,1,147
2023-07-01,211964,28,5,0
2023-09-01,32516,28,3,441
2023-07-01,159208,28,2,210
2023-12-01,33376,28,6,882
2023-07-01,201684,34,1,150
2023-11-01,201684,34,1,150
2023-08-01,36760,28,1,147
2023-09-01,266908,28,4,420
2023-10-01,187608,28,7,525
2023-11-01,56792,28,2,294
2023-12-01,409712,28,1,147
2023-12-01,118056,28,1,147
2023-10-01,266332,5,7,25798.29
2023-09-01,98960,28,7,1029
2023-09-01,296040,5,2,1950
2023-07-01,296040,5,2,1950
2023-08-01,158692,28,2,294
2023-08-01,147544,28,2,294
2023-12-01,155664,28,6,882
2023-12-01,270412,28,5,585
2023-12-01,50456,34,2,300
2023-10-01,264728,34,1,150
2023-07-01,217708,28,7,1029
2023-11-01,277500,5,1,900
2023-09-01,268000,28,1,147
2023-07-01,145944,28,2,294
2023-11-01,222732,28,3,441
2023-08-01,204052,28,4,588
2023-07-01,249912,28,3,441
2023-09-01,293616,28,3,441
2023-10-01,175656,28,1,0
2023-09-01,265032,28,2,294
2023-08-01,25640,28,3,441
2023-09-01,39352,28,6,882
2023-12-01,286988,28,1,147
2023-11-01,277836,28,1,0
2023-10-01,167092,28,3,225
2023-08-01,253668,28,1,147
2023-11-01,253668,34,1,150
2023-07-01,17940,28,1,30
2023-11-01,17940,28,1,30
2023-12-01,229392,28,2,294
2023-07-01,133812,34,1,198.39
2023-09-01,214056,34,1,150
2023-07-01,150344,28,1,147
2023-09-01,187668,34,1,150
2023-10-01,282060,28,2,147
2023-09-01,271464,34,1,150
2023-08-01,158236,34,1,150
2023-08-01,107292,28,5,525
2023-08-01,128236,28,1,147
2023-10-01,15040,28,2,294
2023-12-01,185008,34,5,750
2023-08-01,282144,28,1,147
2023-09-01,332764,28,2,0
2023-11-01,258924,28,1,147
2023-08-01,303444,28,2,234
2023-08-01,303212,28,1,0
2023-08-01,184484,28,1,147
2023-12-01,422080,28,1,147
2023-11-01,203316,28,1,147
2023-10-01,15620,28,5,735
2023-08-01,245364,28,3,441
2023-11-01,204344,5,2,11202.84
2023-10-01,409020,28,1,147
2023-08-01,278040,28,1,147
2023-08-01,259076,28,2,294
2023-11-01,161264,28,1,105
2023-07-01,135920,28,7,525
2023-09-01,26476,28,2,150
2023-10-01,137956,28,1,147
2023-11-01,137956,28,1,147
2023-08-01,16512,28,2,60
2023-07-01,269336,28,3,0
2023-10-01,266908,28,4,420
2023-09-01,216244,34,1,237.09
2023-12-01,96696,28,2,235.2
2023-10-01,246520,34,1,150
2023-09-01,18836,28,4,588
2023-08-01,266300,28,6,882
2023-07-01,45560,28,1,147
2023-09-01,191932,5,4,3900
2023-08-01,254516,28,1,147
2023-07-01,26204,28,4,588
2023-11-01,18572,28,1,105
2023-11-01,98688,28,9,1323
2023-10-01,216232,28,1,147
2023-07-01,297216,28,2,294
2023-11-01,52680,28,8,1176
2023-11-01,449604,28,1,147
2023-12-01,244556,28,1,147
2023-12-01,19188,28,3,225
2023-10-01,21684,28,6,450
2023-11-01,159216,28,1,147
2023-09-01,321352,28,7,1029
2023-12-01,246104,28,10,1470
2023-08-01,247508,5,1,975
2023-10-01,205280,28,2,294
2023-09-01,171280,28,2,294
2023-12-01,178296,28,2,150
2023-09-01,120468,28,5,525
2023-07-01,324168,28,1,147
2023-11-01,324168,28,1,147
2023-12-01,234788,28,1,147
2023-08-01,212772,28,2,294
2023-12-01,458396,28,1,147
